url,index,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWindow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Display_none,google_search,Result
"numberoneclubbombastic.com/wp-includes/js/actualizare.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e2664736d79a9e4e99b7f2380234457562664736d79a9e4e99b7f238023445756", 92, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"contact-verified-information.net/en-ligne-verifie-verifiedbyvisa-eu-informations_lu/perso.php", 93, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"leuie.5gbfree.com/index.html", 94, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"ntcrulz.5gbfree.com/fb/", 95, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"rsaxena.5gbfree.com/facebook.html", 96, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"steamcommunity-giveaway.my3gb.com", 97, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"steamglfts.h16.ru", 98, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, -1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"steamglfts.hut2.ru/", 99, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, -1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"vinzajah.5gbfree.com/login.php", 100, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"vk-krasota.hut2.ru", 101, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1, 1, -1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"bellicapelliweb.it/libraries/domit/webscr/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1904f6e09d7fc404feaee06547b2c8274904f6e09d7fc404feaee06547b2c8274", 102, 1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"vk-psich.hut2.ru", 103, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1, 1, -1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"uvb.lg.ua/templates/a216/.PayPaI/fd60358464c1f6411c44e5bf6e28ff0c/", 104, 1, 0, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"mmilogistics.net/preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/", 105, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"mmilogistics.net/preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run", 106, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"vklife.hut2.ru", 107, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, -1, 0, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"docs.google.com/spreadsheet/viewform?formkey=dGxqZEI0eTB5N0lzMC1EbUdKdmRUamc6MQ", 108, 1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, -1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1
"sysgo.com.ve/shop/modules/sendtoafriend/smg/index.html", 109, 1, 0, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"wlservices.fr/css/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e58f68c371b0c6dfb0c971e2b6492d5d658f68c371b0c6dfb0c971e2b6492d5d6", 110, 1, -1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"informationconcernant.x11s.org/verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv", 111, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"tinyurl.com/bsebhuz", 112, 1, 1, -1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1
"www.boat-importers-australia.com.au/wp-includes/css/service.htm", 113, 1, 0, 1, 1, 1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.scarboroughmechanical.com/irs/", 114, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, -1, -1, 0, 1, 1, 1, 1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"paypal.co.uk.online.aacounts.updates.internet.service.electro-obras.com.pe/webscr.php?cmd=_login-", 115, 1, -1, 1, 1, 1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.udc.an/wp-includes/js/tinymce/themes/advanced/img/link.htm", 116, 1, 0, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code165/security/", 117, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"home.comcast.net/~cfallows1/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex4.html.draft", 118, 1, -1, 1, 1, 1, 1, 0, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, -1, -1, 1
"secure.pay-pal-comfort.de/index.php?cmd=secure&amp;CONNECTION=HAhadu489DHajdjahhUh73ad5XqhkH4kgWqMwwO6m2fkG04qTb4Yeaufcq&amp;pay-pal=50a222a5775345a3d7b60623adasde0b7e69bf0224adecfb0124e9b61f737b353575a38b40b7ec79a0179e3b8dasdadf35", 119, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"sz7i.com/paypal.com.au.q/webscr.html?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:", 120, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal-online.de/index.html?paypal-scure=connection&amp;sessionnr=uadhjahu4hbaBa6dtGGdazgh46D&amp;A6asgdad6Gd6AGSdAGdg7agd7ga7sd64g3&amp;secure=8a8sduuh4aDASdhuehDAdh7h3JAHDAShd3hHJjadsjha-paypal-deJahsdajsdhj3hjasbBJABdj", 121, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"secure.pay-pal-comfort.de/index.php?paypal=safe&amp;connection=83ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhsuad4345uazTZasdhgHk3ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhajs", 122, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"artofrodnymella.com/soc/userinfo/", 123, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.us.cgi.bin.webscr.cmd.login.submit.bx3digitallp.com/Review/56a56d0c72ca057b293ee8964b9d13be/", 124, 1, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/64208031cb708813b3d774f3c7f098a3/", 125, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/ec3c38df1b6f9e413ed3d6dcb693d36d/", 126, 1, -1, 1, 1, 1, 1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"bridge-afrik.com/soc/userinfo/", 127, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.vis-ph.com/wp-admin/maint/index.html?section=signinpage&amp;=&amp;cookiecheck=yes&amp;=nba/signin", 128, 1, -1, 1, 1, 1, -1, 1, 0, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.koumuzik.org/ulk/templates/ja_larix/ja_menus/ja_moomenu/img/security/c0773f49e8c56ca3846febc55a576a83/", 129, 1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"tom-burns.com/absa_better_returng/index.php", 130, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/secure-code10/security/", 131, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/", 132, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/secure-code203/security/", 133, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/", 134, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"jennys.com.bd/Information/login.php", 135, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 1
"www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/dir.php", 136, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/Limit15/", 137, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/Restart.php", 138, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.danatranslation.com/modules/pp/", 139, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, -1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, 0, 1, -1, -1, 1
"www.remisereduc.com/test/ssi/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e0ec384b985d8255691b6e0e8c08646a70ec384b985d8255691b6e0e8c08646a7", 140, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1, -1, -1, 0, 1, 1, 1, 1, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/26331542f170e682e1bbdc535bedbb6b/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a16e133dc34bbf944d0054e13621ea39f76e133dc34bbf944d0054e13621ea39f7", 141, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.danatranslation.com/modules/pp/secure-code4/security/login.php", 142, 1, 0, 1, 1, 1, -1, 1, 0, 1, 1, 1, -1, -1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, 0, 1, -1, -1, 1
"eu.battle.net.login.zh-gvk.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/", 143, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"eu.battle.net.login.zh-gvk.in/login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam/", 144, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/26331542f170e682e1bbdc535bedbb6b/", 145, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.vis-ph.com/wp-admin/maint/index.html?section=signinpage&amp;amp;=&amp;amp;cookiecheck=yes&amp;amp;=nba/signin", 146, 1, -1, 1, 1, 1, -1, 1, 0, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"hjftgggtjtttttuyrjtjt6ju6u6u6yu6.4ove.com/", 147, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"cloud-tech.in/img/es/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/", 148, 1, -1, 1, 1, 1, -1, 1, 0, 1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"paypal.com.tn.cgi.bin.webscr.cmd.login-submit.dispatch.455637489933857729095340593759035457667878187.espinakeitor.cl/paypal.html", 149, 1, -1, 1, 1, 1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"informationconcernant.x11s.org/verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv=", 150, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.uhcocottes.com/wp-content/languages/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e78c5d983e619978f1001d90f10e9c70d78c5d983e619978f1001d90f10e9c70d", 151, 1, -1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"eurovis.altervista.org/login", 152, 1, 1, 1, 1, 1, 1, 1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.egitimogretimci.com/wp-admin/images/screenshots/index.htm", 153, 1, 0, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.fill-1.ru/media/system/images/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43651fd874a08cbf0626afe4dc136c3524ab1fd874a08cbf0626afe4dc136c3524ab", 154, 1, -1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"ecatreviews.com//wp-includes/images/boomzz.html", 155, 1, 0, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"randexpr.com/css/123659854/125689545/security/login.php", 156, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"randexpr.com/css/123659854/12568954120/security/login.php", 157, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/secure-code142/security/login.php", 158, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/secure-code4/security/login.php", 159, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.paypal.com.cgi-bin.webscr.dispatch.654a651951c965198e4195132321c9849a.6516c5132132e13516c9851616e51651d32.65a1651c321321321321.056516e56516e519849a1.bigmikestyles.com/update/", 160, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.paypal.com.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0d36.63d3fae3e7f0184a.5674f290db9e9c846.mathieu-robert.com/", 161, 1, -1, -1, 1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"scur.paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.eurofibre-engineering.com/wwewewewewewewewewewewewewe/weewweweewwewewewewewewewewewewewe/info/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f58eee485ff1e6726bf951ad6c0218bbf58eee485ff1e6726bf951ad6c0218bb", 162, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"www.halimshop.com/include/custom/verified/us/Full/info/a7a/paypal/@/sp3ki5/Adeek.com/password.htm", 163, 1, -1, 1, -1, 1, 1, 0, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"agendasanjuan.com/webmaster/webmaster/online/PayPal.com-cgi-/", 164, 1, 0, 1, 1, 1, -1, 1, 0, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"'nicolecustodio.com.br/paypal\%20us/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8'", 165, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"up.heliohost.org/54T4N45/up", 166, 1, 1, 1, 1, 1, 1, 1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"up.heliohost.org/54T4N45/up/", 167, 1, 1, 1, 1, 1, 1, 1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 0, -1, -1, -1, 1, -1, -1, 1
"www.foto-yama.kiev.ua/wp-content/uploads/2012/07/index.htm", 168, 1, 0, 1, 1, 1, -1, 0, 0, 1, 1, 1, -1, 1, -1, 0, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"reutregev.com/bin/updates/webscr.html?cmd=_login-run", 169, 1, 0, 1, 1, 1, -1, 1, 0, 1, -1, 1, -1, -1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, 1, 1, -1, -1, 1
"numberoneclubbombastic.com/wp-includes/pomo/information.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e5c8c552a98a6876052ae4128977ce9205c8c552a98a6876052ae4128977ce920", 170, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"randexpr.com/css/123659854/125689545/security/", 171, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"randexpr.com/css/redirect/index.php", 172, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 0, -1, -1, -1, 1, 1, -1, 1
"www.gruposodexo.com/site/order/firstPreOrderStepOne.html", 173, 1, 0, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"mail.jayshreeindia.in/icons/cotetz/secure.regions.com/System/index.html", 174, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
"mail.jayshreeindia.in/icons/cotetz/secure.regions.com/System/index.php", 175, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1
